Timestamp,TA,TA SET,Sensitivity,Window_Size,Motion,Pivot,Boost,Notes,Pattern
11:50:42.466073,3.00525,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.482925,3.00507,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.499316,3.00489,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.516825,3.00471,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.533179,3.00453,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.548366,3.00436,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.566276,3.00418,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.583686,3.00400,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.598859,3.00382,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.615841,3.00382,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.642246,3.00400,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.659049,3.00418,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.674214,3.00436,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.690001,3.00453,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.710385,3.00471,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.726513,3.00507,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.741692,3.00525,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.758931,3.00543,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.776055,3.00561,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.794334,3.00578,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.809471,3.00596,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.824888,3.00614,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.840668,3.00632,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.861085,3.00650,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.882201,3.00685,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.898397,3.00703,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.914004,3.00739,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.931037,3.00775,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.946791,3.00810,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.965043,3.00846,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.981587,3.00882,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:42.996701,3.00899,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.012154,3.00935,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.031769,3.00971,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.048122,3.00989,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.063377,3.01024,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.079554,3.01042,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.098053,3.01078,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.113638,3.01096,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.128776,3.01131,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.144928,3.01149,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.160437,3.01185,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.175774,3.01220,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.193068,3.01256,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.209121,3.01291,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.228875,3.01327,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.244690,3.01363,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.259909,3.01380,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.275124,3.01416,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.291537,3.01452,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.311326,3.01487,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.327008,3.01523,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.342311,3.01558,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.357711,3.01594,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.372843,3.01629,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.393812,3.01647,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:43.412829,3.01683,3.016,2.146,0.466,0,2.000,0,,
11:50:43.434280,3.01718,3.016,2.146,0.466,0,2.000,0,,
11:50:43.449434,3.01754,3.016,2.146,0.466,0,2.000,0,,
11:50:43.465435,3.01789,3.016,2.146,0.466,0,2.000,0,,
11:50:43.480888,3.01843,3.016,2.146,0.466,0,2.000,0,,
11:50:43.499467,3.01878,3.016,2.146,0.466,0,2.000,0,,
11:50:43.514660,3.01914,3.016,2.146,0.466,0,2.000,0,,
11:50:43.529799,3.01967,3.016,2.146,0.466,0,2.000,0,,
11:50:43.544983,3.02002,3.016,2.146,0.466,0,2.000,0,,
11:50:43.560738,3.02038,3.016,2.146,0.466,0,2.000,0,,
11:50:43.576062,3.02091,3.016,2.146,0.466,0,2.000,0,,
11:50:43.592917,3.02127,3.016,2.146,0.466,0,2.000,0,,
11:50:43.610553,3.02162,3.016,2.146,0.466,0,2.000,0,,
11:50:43.635391,3.02198,3.016,2.146,0.466,0,2.000,0,,
11:50:43.650541,3.02215,3.016,2.146,0.466,0,2.000,0,,
11:50:43.665674,3.02251,3.016,2.146,0.466,0,2.000,0,,
11:50:43.681380,3.02286,3.016,2.146,0.466,0,2.000,0,,
11:50:43.698684,3.02304,3.016,2.146,0.466,0,2.000,0,,
11:50:43.713869,3.02340,3.016,2.146,0.466,0,2.000,0,,
11:50:43.729103,3.02375,3.016,2.146,0.466,0,2.000,0,,
11:50:43.746524,3.02410,3.016,2.146,0.466,0,2.000,0,,
11:50:43.762815,3.02428,3.016,2.146,0.466,0,2.000,0,,
11:50:43.780970,3.02464,3.016,2.146,0.466,0,2.000,0,,
11:50:43.796301,3.02499,3.016,2.146,0.466,0,2.000,0,,
11:50:43.815832,3.02517,3.016,2.146,0.466,0,2.000,0,,
11:50:43.833340,3.02552,3.016,2.146,0.466,0,2.000,0,,
11:50:43.848496,3.02570,3.016,2.146,0.466,0,2.000,0,,
11:50:43.864517,3.02588,3.016,2.146,0.466,0,2.000,0,,
11:50:43.888430,3.02605,3.016,2.146,0.466,0,2.000,0,,RISE
11:50:43.904617,3.02623,3.016,2.146,0.466,0,2.000,0,,RISE
11:50:43.921654,3.02641,3.016,2.146,0.466,0,2.000,0,,RISE
11:50:43.936790,3.02659,3.016,2.146,0.466,0,2.000,0,,RISE
11:50:43.958247,3.02712,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:43.982313,3.02729,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:43.997997,3.02747,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.013656,3.02765,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.029461,3.02783,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.050019,3.02818,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.065505,3.02836,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.080641,3.02853,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.097265,3.02871,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.113635,3.02889,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.130225,3.02906,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.145431,3.02924,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.164881,3.02942,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.181387,3.02959,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.196508,3.02959,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.211883,3.02977,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.229692,3.02995,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.247912,3.02995,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.264242,3.03013,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.284137,3.03030,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.300759,3.03048,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.315919,3.03066,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.332676,3.03083,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.356207,3.03101,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.375058,3.03119,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.390196,3.03136,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.413062,3.03154,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.430508,3.03154,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.447993,3.03172,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.463139,3.03172,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.478432,3.03189,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.494808,3.03189,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.511483,3.03189,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.526626,3.03189,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.542259,3.03189,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.559381,3.03189,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.575293,3.03172,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.590450,3.03172,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.614510,3.03172,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.632000,3.03154,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.648402,3.03154,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.665705,3.03136,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.685690,3.03136,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.702782,3.03119,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.717972,3.03119,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.734995,3.03101,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.750307,3.03083,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.766458,3.03066,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.781603,3.03048,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.799298,3.03030,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.816223,3.03013,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.832706,3.02995,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.848920,3.02977,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.865631,3.02959,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.882153,3.02924,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.898444,3.02906,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.913736,3.02889,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.928884,3.02871,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.944927,3.02836,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.965064,3.02818,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.980375,3.02800,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:44.996167,3.02783,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.012955,3.02747,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.028140,3.02729,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.044432,3.02712,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.063954,3.02694,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.083070,3.02676,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.099194,3.02641,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.114954,3.02623,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.130317,3.02588,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.145456,3.02570,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.161411,3.02552,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.176798,3.02535,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.194415,3.02517,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.210294,3.02499,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.225469,3.02446,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.242696,3.02410,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.257876,3.02357,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.274100,3.02304,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.289915,3.02269,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.310163,3.02215,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.325692,3.02180,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.340870,3.02127,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.362447,3.02091,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.377591,3.02038,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.392751,3.01985,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.409306,3.01949,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.426355,3.01896,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.441513,3.01843,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.457080,3.01789,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.475369,3.01736,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.490711,3.01683,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.511036,3.01629,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.527923,3.01576,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.543103,3.01505,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.558559,3.01452,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.573692,3.01380,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.589514,3.01309,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.610555,3.01238,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.626753,3.01167,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.646351,3.01078,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.666217,3.01006,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.682304,3.00935,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.697464,3.00864,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.715655,3.00792,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.733235,3.00703,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.749147,3.00614,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.765103,3.00525,3.016,2.146,0.466,0,2.000,0,BREATH_DROP,SHORT RISE
11:50:45.780380,3.00453,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.796332,3.00364,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.811745,3.00275,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.826934,3.00185,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.844279,3.00096,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.859663,3.00007,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.876274,2.99917,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.891462,2.99828,3.016,2.146,0.466,0,2.000,0,,SHORT RISE
11:50:45.912874,2.99756,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:45.929108,2.99667,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:45.944287,2.99595,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:45.959527,2.99523,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:45.974782,2.99452,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:45.990621,2.99380,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.009207,2.99326,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.026851,2.99254,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.043152,2.99183,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.058482,2.99111,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.073762,2.99039,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.091154,2.98949,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.109571,2.98860,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.125038,2.98752,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.141448,2.98662,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.157685,2.98572,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.172992,2.98500,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.192566,2.98410,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.212768,2.98320,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.232410,2.98230,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.248623,2.98140,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.263762,2.98050,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.279202,2.97978,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.294410,2.97906,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.309896,2.97834,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.325344,2.97780,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.342497,2.97744,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.362258,2.97690,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.377775,2.97653,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.392916,2.97617,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.409548,2.97581,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.427094,2.97563,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.444972,2.97545,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.460117,2.97509,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.475704,2.97491,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.491412,2.97473,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.512851,2.97455,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.528111,2.97455,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.545249,2.97437,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.561249,2.97437,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.577675,2.97437,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.592860,2.97455,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.609748,2.97455,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.624983,2.97473,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.646047,2.97473,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.665117,2.97473,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.680455,2.97491,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.695730,2.97509,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.712527,2.97527,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.729941,2.97527,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.745806,2.97545,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.761142,2.97545,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.776377,2.97563,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.791541,2.97581,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.811934,2.97599,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.827859,2.97599,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.843185,2.97617,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.858300,2.97635,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.875205,2.97672,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.890665,2.97708,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.913034,2.97726,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.928192,2.97762,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.943383,2.97798,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.958510,2.97834,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.973662,2.97870,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:46.988902,2.97924,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.010615,2.97960,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.026048,2.97996,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.041209,2.98050,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.061509,2.98086,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.077372,2.98122,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.093637,2.98176,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.109445,2.98230,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.133394,2.98302,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.150803,2.98356,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.167851,2.98392,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.183376,2.98446,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.199343,2.98500,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.216678,2.98536,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.231966,2.98572,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.247096,2.98626,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.262253,2.98644,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.278090,2.98680,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.294028,2.98716,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.309288,2.98734,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.324713,2.98770,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.345450,2.98788,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.360640,2.98824,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.375961,2.98842,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.391085,2.98878,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.411830,2.98896,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.431458,2.98913,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.446666,2.98931,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.462147,2.98967,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.477363,2.98985,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.497118,2.98985,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.513433,2.99003,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.528584,2.99003,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.544211,2.99021,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.561507,2.99003,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.576846,2.99003,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.591977,2.98985,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.608870,2.98985,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.625400,2.98967,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.646653,2.98949,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.661774,2.98931,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.677808,2.98896,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.692964,2.98860,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.714053,2.98806,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.733230,2.98734,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.748491,2.98662,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.763667,2.98590,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.778966,2.98500,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.796793,2.98392,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.813145,2.98284,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.828553,2.98158,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.844162,2.98014,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.859712,2.97870,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.875028,2.97708,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.891006,2.97545,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.912193,2.97365,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.928300,2.97184,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.944277,2.96985,3.016,2.146,0.466,0,2.000,0,,FALL
11:50:47.959981,2.96786,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:47.975258,2.96569,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:47.991583,2.96351,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.011931,2.96134,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.027109,2.95916,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.042255,2.95680,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.057369,2.95444,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.073303,2.95207,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.094511,2.94970,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.109633,2.94733,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.125696,2.94478,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.141292,2.94240,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
11:50:48.161669,2.93985,3.016,2.146,0.466,0,2.000,0,,SHORT FALL
